,350,24515,5315,10,01,/n
,350,24515,5315,10,01,/n
,350,24514,5314,10,01,/n
,350,24498,5298,10,01,/n
,350,24467,5267,10,01,/n
,350,24467,5267,10,01,/n
,350,24444,5244,10,01,/n
,350,24418,5218,10,01,/n
,350,24422,5222,10,01,/n
,350,24386,5186,10,01,/n
,350,24380,5180,10,01,/n
,350,24363,5163,10,01,/n
,350,24337,5137,10,01,/n
,350,24300,5100,10,01,/n
,350,24286,5086,10,01,/n
,350,24278,5078,10,01,/n
,350,24257,5057,10,01,/n
,350,24207,5007,10,01,/n
,350,24179,4979,10,01,/n
,350,24147,4947,10,01,/n
,350,24121,4921,10,01,/n
,350,24109,4909,10,01,/n
,350,24082,4882,10,01,/n
,350,24076,4876,10,01,/n
,350,24074,4874,10,01,/n
,350,24065,4865,10,01,/n
,350,24065,4865,10,01,/n
,350,24090,4890,10,01,/n
,350,24068,4868,10,01,/n
,350,24022,4822,10,01,/n
,350,23972,4772,10,01,/n
,350,23831,4631,10,01,/n
,350,23654,4454,10,01,/n
,350,23412,4212,10,01,/n
,350,23099,3899,10,01,/n
,350,22852,3652,10,01,/n
,350,22725,3525,10,01,/n
,350,22658,3458,10,01,/n
,350,22582,3382,10,01,/n
,350,22531,3331,10,01,/n
,350,22463,3263,10,01,/n
,350,22397,3197,10,01,/n
,350,22260,3060,10,01,/n
,350,22210,3010,10,01,/n
,350,22273,3073,10,01,/n
,350,22023,2823,10,01,/n
,350,21407,2207,10,01,/n
,350,21450,2250,10,01,/n
,350,21387,2187,10,01,/n
,350,20854,1654,10,01,/n
,350,20236,1036,10,01,/n
,350,19629,429,10,01,/n
,350,19090,-110,20,01,/n
,350,18670,-530,20,01,/n
,350,18592,-608,20,01,/n
,350,18588,-612,20,01,/n
,350,18567,-633,20,01,/n
,350,18568,-632,20,01,/n
,350,18568,-632,20,01,/n
,350,18560,-640,20,01,/n
,350,18567,-633,20,01,/n
,350,18566,-634,20,01,/n
,350,18576,-624,20,01,/n
,350,18562,-638,20,01,/n
,350,18567,-633,20,01,/n
,350,18556,-644,20,01,/n
,350,18570,-630,20,01,/n
,350,18581,-619,20,01,/n
,350,18570,-630,20,01,/n
,350,18587,-613,20,01,/n
,350,18590,-610,20,01,/n
,350,18649,-551,20,01,/n
,350,18865,-335,20,01,/n
,350,19133,-67,20,01,/n
,350,19359,159,20,01,/n
,350,19750,550,10,11,/n
,350,20164,964,10,01,/n
,350,20623,1423,10,01,/n
,350,21052,1852,10,01,/n
,350,21418,2218,10,01,/n
,350,21685,2485,10,01,/n
,350,21926,2726,10,01,/n
,350,22208,3008,10,01,/n
,350,22512,3312,10,01,/n
,350,22849,3649,10,01,/n
,350,23223,4023,10,01,/n
,350,23595,4395,10,01,/n
,350,23952,4752,10,01,/n
,350,24222,5022,10,01,/n
,350,24465,5265,10,01,/n
,350,24690,5490,10,01,/n
,350,24871,5671,10,01,/n
,350,25006,5806,10,01,/n
,350,25123,5923,10,01,/n
,350,25195,5995,10,01,/n
,350,25266,6066,10,01,/n
,350,25368,6168,10,01,/n
,350,25403,6203,10,01,/n
,350,25526,6326,10,01,/n
,350,25687,6487,10,01,/n
,350,25830,6630,10,01,/n
,350,25926,6726,10,01,/n
,350,26026,6826,10,01,/n
,350,26124,6924,10,01,/n
,350,26202,7002,10,01,/n
,350,26242,7042,10,01,/n
,350,26097,6897,10,01,/n
,350,26179,6979,10,01,/n
,350,26301,7101,10,01,/n
,350,26413,7213,10,01,/n
,350,26425,7225,10,01,/n
,350,26411,7211,10,01,/n
,350,26249,7049,10,01,/n
,350,25722,6522,10,01,/n
,350,25652,6452,10,01,/n
,350,25761,6561,10,01,/n
,350,25609,6409,10,01,/n
,350,24904,5704,10,01,/n
,350,23696,4496,10,01,/n
,350,22742,3542,10,01,/n
,350,21884,2684,10,01,/n
,350,20972,1772,10,01,/n
,350,19884,684,10,01,/n
,350,18855,-345,20,01,/n
,350,18513,-687,20,01,/n
,350,18483,-717,20,01,/n
,350,18498,-702,20,01,/n
,350,18507,-693,20,01,/n
,350,18514,-686,20,01,/n
,350,18521,-679,20,01,/n
,350,18535,-665,20,01,/n
,350,18550,-650,20,01,/n
,350,18556,-644,20,01,/n
,350,18571,-629,20,01,/n
,350,18573,-627,20,01,/n
,350,18571,-629,20,01,/n
,350,18598,-602,20,01,/n
,350,18595,-605,20,01,/n
,350,18600,-600,20,01,/n
,350,18602,-598,20,01,/n
,350,18618,-582,20,01,/n
,350,18605,-595,20,01,/n
,350,18621,-579,20,01,/n
,350,18627,-573,20,01,/n
,350,18641,-559,20,01,/n
,350,18663,-537,20,01,/n
,350,18796,-404,20,01,/n
,350,19110,-90,20,01,/n
,350,19405,205,20,01,/n
,350,19834,634,10,11,/n
,350,20384,1184,10,11,/n
,350,20901,1701,10,01,/n
,350,21359,2159,10,01,/n
,350,21738,2538,10,01,/n
,350,22099,2899,10,01,/n
,350,22516,3316,10,01,/n
,350,22934,3734,10,01,/n
,350,23437,4237,10,01,/n
,350,23863,4663,10,01,/n
,350,24227,5027,10,01,/n
,350,24484,5284,10,01,/n
,350,24622,5422,10,01,/n
,350,24727,5527,10,01,/n
,350,24757,5557,10,01,/n
,350,24706,5506,10,01,/n
,350,24624,5424,10,01,/n
,350,24609,5409,10,01,/n
,350,24603,5403,10,01,/n
,350,24634,5434,10,01,/n
,350,24651,5451,10,01,/n
,350,24644,5444,10,01,/n
,350,24699,5499,10,01,/n
,350,24689,5489,10,01,/n
,350,24677,5477,10,01,/n
,350,24638,5438,10,01,/n
,350,24566,5366,10,01,/n
,350,24557,5357,10,01,/n
,350,24608,5408,10,01,/n
,350,24418,5218,10,01,/n
,350,24394,5194,10,01,/n
,350,24343,5143,10,01,/n
,350,24274,5074,10,01,/n
,350,24201,5001,10,01,/n
,350,24234,5034,10,01,/n
,350,24231,5031,10,01,/n
,350,24225,5025,10,01,/n
,350,24159,4959,10,01,/n
,350,24219,5019,10,01,/n
,350,24370,5170,10,01,/n
,350,24531,5331,10,01,/n
,350,24590,5390,10,01,/n
,350,24521,5321,10,01,/n
,350,24236,5036,10,01,/n
,350,24016,4816,10,01,/n
,350,23331,4131,10,01,/n
,350,22248,3048,10,01,/n
,350,21497,2297,10,01,/n
,350,20898,1698,10,01,/n
,350,19988,788,10,01,/n
,350,19058,-142,20,01,/n
,350,18660,-540,20,01,/n
,350,18560,-640,20,01,/n
,350,18562,-638,20,01,/n
,350,18578,-622,20,01,/n
,350,18587,-613,20,01,/n
,350,18602,-598,20,01,/n
,350,18616,-584,20,01,/n
,350,18620,-580,20,01,/n
,350,18645,-555,20,01,/n
,350,18645,-555,20,01,/n
,350,18667,-533,20,01,/n
,350,18695,-505,20,01,/n
,350,18709,-491,20,01,/n
,350,18713,-487,20,01,/n
,350,18727,-473,20,01,/n
,350,18724,-476,20,01,/n
,350,18735,-465,20,01,/n
,350,18731,-469,20,01,/n
,350,18735,-465,20,01,/n
,350,18724,-476,20,01,/n
,350,18725,-475,20,01,/n
,350,18717,-483,20,01,/n
,350,18722,-478,20,01,/n
,350,18719,-481,20,01,/n
,350,18728,-472,20,01,/n
,350,18852,-348,20,01,/n
,350,19211,11,20,01,/n
,350,20246,1046,10,11,/n
,350,21296,2096,10,11,/n
,350,22297,3097,10,01,/n
,350,23444,4244,10,01,/n
,350,24362,5162,10,01,/n
,350,24911,5711,10,01,/n
,350,25206,6006,10,01,/n
,350,25418,6218,10,01,/n
,350,25962,6762,10,01,/n
,350,26558,7358,10,01,/n
,350,26939,7739,10,01,/n
,350,27072,7872,10,01,/n
,350,27056,7856,10,01,/n
,350,26882,7682,10,01,/n
,350,26572,7372,10,01,/n
,350,26215,7015,10,01,/n
,350,25818,6618,10,01,/n
,350,25706,6506,10,01,/n
,350,25700,6500,10,01,/n
,350,25726,6526,10,01,/n
,350,25799,6599,10,01,/n
,350,25836,6636,10,01,/n
,350,25938,6738,10,01,/n
,350,26133,6933,10,01,/n
,350,26316,7116,10,01,/n
,350,26412,7212,10,01,/n
,350,26349,7149,10,01,/n
,350,26257,7057,10,01,/n
,350,26327,7127,10,01,/n
,350,26365,7165,10,01,/n
,350,26229,7029,10,01,/n
,350,25915,6715,10,01,/n
,350,25501,6301,10,01,/n
,350,24840,5640,10,01,/n
,350,24165,4965,10,01,/n
,350,23534,4334,10,01,/n
,350,22444,3244,10,01,/n
,350,21030,1830,10,01,/n
,350,19862,662,10,01,/n
,350,19222,22,20,01,/n
,350,18900,-300,20,01,/n
,350,18738,-462,20,01,/n
,350,18697,-503,20,01,/n
,350,18675,-525,20,01,/n
,350,18674,-526,20,01,/n
,350,18692,-508,20,01,/n
,350,18695,-505,20,01,/n
,350,18711,-489,20,01,/n
,350,18726,-474,20,01,/n
,350,18747,-453,20,01,/n
,350,18760,-440,20,01,/n
,350,18760,-440,20,01,/n
,350,18734,-466,20,01,/n
,350,18740,-460,20,01,/n
,350,18743,-457,20,01,/n
,350,18753,-447,20,01,/n
,350,18751,-449,20,01,/n
,350,18768,-432,20,01,/n
,350,18784,-416,20,01,/n
,350,18771,-429,20,01,/n
,350,19018,-182,20,01,/n
,350,19849,649,10,11,/n
,350,21020,1820,10,01,/n
,350,22399,3199,10,01,/n
,350,23816,4616,10,01,/n
,350,24973,5773,10,01,/n
,350,25970,6770,10,01,/n
,350,26704,7504,10,01,/n
,350,27103,7903,10,01,/n
,350,27516,8316,10,01,/n
,350,28044,8844,10,01,/n
,350,28328,9128,10,01,/n
,350,28415,9215,10,01,/n
,350,28275,9075,10,01,/n
,350,27987,8787,10,01,/n
,350,27718,8518,10,01,/n
,350,27437,8237,10,01,/n
,350,27168,7968,10,01,/n
,350,26860,7660,10,01,/n
,350,26483,7283,10,01,/n
,350,26196,6996,10,01,/n
,350,26124,6924,10,01,/n
,350,26212,7012,10,01,/n
,350,26255,7055,10,01,/n
,350,26222,7022,10,01,/n
,350,26002,6802,10,01,/n
,350,25999,6799,10,01,/n
,350,26260,7060,10,01,/n
,350,26317,7117,10,01,/n
,350,26387,7187,10,01,/n
,350,26433,7233,10,01,/n
,350,26374,7174,10,01,/n
,350,26362,7162,10,01,/n
,350,26085,6885,10,01,/n
,350,25945,6745,10,01,/n
,350,25696,6496,10,01,/n
,350,25530,6330,10,01,/n
,350,25265,6065,10,01,/n
,350,24698,5498,10,01,/n
,350,24274,5074,10,01,/n
,350,24018,4818,10,01,/n
,350,23547,4347,10,01,/n
,350,22629,3429,10,01,/n
,350,21658,2458,10,01,/n
,350,20725,1525,10,01,/n
,350,19437,237,20,01,/n
,350,18776,-424,20,01,/n
,350,18567,-633,20,01,/n
,350,18569,-631,20,01,/n
,350,18564,-636,20,01,/n
,350,18569,-631,20,01,/n
,350,18564,-636,20,01,/n
,350,18584,-616,20,01,/n
,350,18591,-609,20,01,/n
,350,18610,-590,20,01,/n
,350,18657,-543,20,01,/n
,350,18672,-528,20,01,/n
,350,18687,-513,20,01,/n
,350,18706,-494,20,01,/n
,350,18703,-497,20,01,/n
,350,18708,-492,20,01,/n
,350,18711,-489,20,01,/n
,350,18739,-461,20,01,/n
,350,18744,-456,20,01,/n
,350,18727,-473,20,01,/n
,350,18729,-471,20,01,/n
,350,18728,-472,20,01,/n
,350,18709,-491,20,01,/n
,350,18979,-221,20,01,/n
,350,19869,669,10,11,/n
,350,21284,2084,10,11,/n
,350,22788,3588,10,01,/n
,350,24292,5092,10,01,/n
,350,25434,6234,10,01,/n
,350,26341,7141,10,01,/n
,350,27113,7913,10,01,/n
,350,27716,8516,10,01,/n
,350,28104,8904,10,01,/n
,350,28421,9221,10,01,/n
,350,28560,9360,10,01,/n
,350,28639,9439,10,01,/n
,350,28583,9383,10,01,/n
,350,28429,9229,10,01,/n
,350,28251,9051,10,01,/n
,350,28037,8837,10,01,/n
,350,27827,8627,10,01,/n
,350,27524,8324,10,01,/n
,350,27200,8000,10,01,/n
,350,27008,7808,10,01,/n
,350,26935,7735,10,01,/n
,350,26902,7702,10,01,/n
,350,26831,7631,10,01,/n
,350,26572,7372,10,01,/n
,350,26430,7230,10,01,/n
,350,26599,7399,10,01,/n
,350,26650,7450,10,01,/n
,350,26605,7405,10,01,/n
,350,26547,7347,10,01,/n
,350,26704,7504,10,01,/n
,350,26850,7650,10,01,/n
,350,26880,7680,10,01,/n
,350,26796,7596,10,01,/n
,350,26529,7329,10,01,/n
,350,26334,7134,10,01,/n
,350,26085,6885,10,01,/n
,350,25803,6603,10,01,/n
,350,25406,6206,10,01,/n
,350,24989,5789,10,01,/n
,350,24422,5222,10,01,/n
,350,23794,4594,10,01,/n
,350,23041,3841,10,01,/n
,350,21897,2697,10,01,/n
,350,20325,1125,10,01,/n
,350,19404,204,20,01,/n
,350,18783,-417,20,01,/n
,350,18624,-576,20,01,/n
,350,18622,-578,20,01,/n
,350,18629,-571,20,01,/n
,350,18638,-562,20,01,/n
,350,18627,-573,20,01,/n
,350,18658,-542,20,01,/n
,350,18671,-529,20,01,/n
,350,18712,-488,20,01,/n
,350,18754,-446,20,01,/n
,350,18777,-423,20,01,/n
,350,18770,-430,20,01,/n
,350,18799,-401,20,01,/n
,350,18776,-424,20,01,/n
,350,18801,-399,20,01,/n
,350,18804,-396,20,01,/n
,350,18806,-394,20,01,/n
,350,18803,-397,20,01,/n
,350,18810,-390,20,01,/n
,350,18814,-386,20,01,/n
,350,18815,-385,20,01,/n
,350,19138,-62,20,01,/n
,350,20133,933,10,11,/n
,350,21412,2212,10,01,/n
,350,22660,3460,10,01,/n
,350,23956,4756,10,01,/n
,350,25189,5989,10,01,/n
,350,26273,7073,10,01,/n
,350,27114,7914,10,01,/n
,350,27655,8455,10,01,/n
,350,27991,8791,10,01,/n
,350,28208,9008,10,01,/n
,350,28364,9164,10,01,/n
,350,28366,9166,10,01,/n
,350,28281,9081,10,01,/n
,350,28181,8981,10,01,/n
,350,27901,8701,10,01,/n
,350,27568,8368,10,01,/n
,350,27227,8027,10,01,/n
,350,26892,7692,10,01,/n
,350,26719,7519,10,01,/n
,350,26598,7398,10,01,/n
,350,26495,7295,10,01,/n
,350,26281,7081,10,01,/n
,350,26033,6833,10,01,/n
,350,25892,6692,10,01,/n
,350,26094,6894,10,01,/n
,350,26127,6927,10,01,/n
,350,26017,6817,10,01,/n
,350,25640,6440,10,01,/n
,350,25326,6126,10,01,/n
,350,25211,6011,10,01,/n
,350,25225,6025,10,01,/n
,350,25185,5985,10,01,/n
,350,25056,5856,10,01,/n
,350,25064,5864,10,01,/n
,350,25120,5920,10,01,/n
,350,25081,5881,10,01,/n
,350,25037,5837,10,01,/n
,350,24630,5430,10,01,/n
,350,23873,4673,10,01,/n
,350,23215,4015,10,01,/n
,350,22793,3593,10,01,/n
,350,22233,3033,10,01,/n
,350,21352,2152,10,01,/n
,350,20483,1283,10,01,/n
,350,19545,345,20,01,/n
,350,19010,-190,20,01,/n
,350,18735,-465,20,01,/n
,350,18603,-597,20,01,/n
,350,18601,-599,20,01,/n
,350,18613,-587,20,01,/n
,350,18598,-602,20,01,/n
,350,18602,-598,20,01,/n
,350,18617,-583,20,01,/n
,350,18627,-573,20,01,/n
,350,18663,-537,20,01,/n
,350,18677,-523,20,01,/n
,350,18701,-499,20,01,/n
,350,18703,-497,20,01,/n
,350,18721,-479,20,01,/n
,350,18729,-471,20,01,/n
,350,18732,-468,20,01,/n
,350,18755,-445,20,01,/n
,350,18769,-431,20,01,/n
,350,18768,-432,20,01,/n
,350,18783,-417,20,01,/n
,350,18783,-417,20,01,/n
,350,18787,-413,20,01,/n
,350,18774,-426,20,01,/n
,350,18988,-212,20,01,/n
,350,19695,495,10,11,/n
,350,21020,1820,10,01,/n
,350,22405,3205,10,01,/n
,350,23665,4465,10,01,/n
,350,24668,5468,10,01,/n
,350,25552,6352,10,01,/n
,350,26146,6946,10,01,/n
,350,26582,7382,10,01,/n
,350,27112,7912,10,01,/n
,350,27559,8359,10,01,/n
,350,27852,8652,10,01,/n
,350,27922,8722,10,01,/n
,350,27831,8631,10,01,/n
,350,27525,8325,10,01,/n
,350,27296,8096,10,01,/n
,350,27047,7847,10,01,/n
,350,26722,7522,10,01,/n
,350,26337,7137,10,01,/n
,350,25739,6539,10,01,/n
,350,25061,5861,10,01,/n
,350,24688,5488,10,01,/n
,350,24422,5222,10,01,/n
,350,24050,4850,10,01,/n
,350,23614,4414,10,01,/n
,350,23621,4421,10,01,/n
,350,23845,4645,10,01,/n
,350,24080,4880,10,01,/n
,350,24208,5008,10,01,/n
,350,24128,4928,10,01,/n
,350,24251,5051,10,01,/n
,350,24418,5218,10,01,/n
,350,24277,5077,10,01,/n
,350,24191,4991,10,01,/n
,350,24277,5077,10,01,/n
,350,24416,5216,10,01,/n
,350,24456,5256,10,01,/n
,350,24018,4818,10,01,/n
,350,23493,4293,10,01,/n
,350,23340,4140,10,01,/n
,350,22835,3635,10,01,/n
,350,22161,2961,10,01,/n
,350,21068,1868,10,01,/n
,350,20088,888,10,01,/n
,350,19313,113,20,01,/n
,350,18785,-415,20,01,/n
,350,18628,-572,20,01,/n
