predict_TimeStamp,count_hs,heel_strike,side_strike,left_state,right_state,Press_L,Press_R,human_height,stair_height,distance,stride_size,avg_velocity,prediction,number_of_plane,hs_TS_Nsec,LM,
2025-09-23 15:37:50.037115,9,0,22,20,10,-927,2976,1720.000,17.473,643.357,1292.269,1022.622,1.0,2,09-23 15:38:40.036521,2,,
2025-09-23 15:37:50.047093,9,0,22,20,10,-927,2976,1720.000,17.473,631.404,1292.269,1022.622,1.0,2,09-23 15:38:40.046239,2,,
2025-09-23 15:37:50.056814,9,0,22,20,10,-927,2976,1720.000,17.473,622.958,1292.269,1022.622,1.0,2,09-23 15:38:40.055953,2,,
2025-09-23 15:37:50.066620,9,0,22,20,10,-927,3017,1720.000,17.473,620.764,1292.269,1022.622,1.0,2,09-23 15:38:40.065668,2,,
2025-09-23 15:37:50.076236,9,0,22,20,10,-927,3017,1720.000,17.473,602.649,1292.269,1022.622,1.0,2,09-23 15:38:40.075466,2,,
2025-09-23 15:37:50.085939,9,0,22,20,10,-927,3017,1720.000,17.473,596.670,1292.269,1022.622,1.0,2,09-23 15:38:40.085246,2,,
2025-09-23 15:37:50.095774,9,0,22,20,10,-920,3017,1720.000,17.473,589.319,1292.269,1022.622,1.0,2,09-23 15:38:40.095033,2,,
2025-09-23 15:37:50.105428,9,0,22,20,10,-920,3017,1720.000,17.473,581.923,1292.269,1022.622,1.0,2,09-23 15:38:40.104831,2,,
2025-09-23 15:37:50.115500,9,0,22,20,10,-920,3017,1720.000,17.473,572.707,1292.269,1022.622,1.0,2,09-23 15:38:40.114526,2,,
2025-09-23 15:37:50.125270,9,0,22,20,10,-920,2566,1720.000,17.473,562.157,1292.269,1022.622,1.0,2,09-23 15:38:40.124339,2,,
2025-09-23 15:37:50.135059,9,0,22,20,10,-920,2566,1720.000,17.473,555.716,1292.269,1022.622,1.0,2,09-23 15:38:40.134141,2,,
2025-09-23 15:37:50.144530,9,0,22,20,10,-920,2566,1720.000,17.473,542.551,1292.269,1022.622,1.0,2,09-23 15:38:40.143886,2,,
2025-09-23 15:37:50.154249,9,0,22,20,10,-927,2566,1720.000,17.473,538.362,1292.269,1022.622,1.0,2,09-23 15:38:40.153632,2,,
2025-09-23 15:37:50.163970,9,0,22,20,10,-923,2566,1720.000,17.473,528.582,1292.269,1022.622,1.0,2,09-23 15:38:40.163332,2,,
2025-09-23 15:37:50.173690,9,0,22,20,10,-923,2566,1720.000,17.708,542.213,1292.269,1022.622,1.0,4,09-23 15:38:40.173063,2,,
2025-09-23 15:37:50.183401,9,0,22,20,10,-923,2446,1720.000,17.708,533.224,1292.269,1022.622,1.0,4,09-23 15:38:40.182791,2,,
2025-09-23 15:37:50.193216,9,0,22,20,10,-923,2446,1720.000,17.708,523.715,1292.269,1022.622,1.0,4,09-23 15:38:40.192515,2,,
2025-09-23 15:37:50.202939,9,0,22,20,10,-923,2446,1720.000,17.708,519.903,1292.269,1022.622,1.0,4,09-23 15:38:40.202240,2,,
2025-09-23 15:37:50.212645,9,0,22,20,10,-932,2446,1720.000,17.708,509.026,1292.269,1022.622,1.0,4,09-23 15:38:40.211963,2,,
2025-09-23 15:37:50.222347,9,0,22,20,10,-924,2446,1720.000,17.708,501.540,1292.269,1022.622,1.0,4,09-23 15:38:40.221659,2,,
2025-09-23 15:37:50.232526,9,0,22,20,10,-924,2446,1720.000,17.708,497.169,1292.269,1022.622,1.0,4,09-23 15:38:40.231482,2,,
2025-09-23 15:37:50.241908,9,0,22,20,10,-924,2399,1720.000,17.708,482.628,1292.269,1022.622,1.0,4,09-23 15:38:40.241209,2,,
2025-09-23 15:37:50.251558,9,0,22,20,10,-924,2295,1720.000,17.708,473.141,1292.269,1022.622,1.0,4,09-23 15:38:40.250940,2,,
2025-09-23 15:37:50.261708,9,0,22,20,10,-924,2295,1720.000,17.708,470.489,1292.269,1022.622,1.0,4,09-23 15:38:40.260794,2,,
2025-09-23 15:37:50.271297,9,0,22,20,10,-924,2295,1720.000,17.708,461.787,1292.269,1022.622,1.0,4,09-23 15:38:40.270556,2,,
2025-09-23 15:37:50.281080,9,0,22,20,10,-923,2295,1720.000,17.708,446.795,1292.269,1022.622,1.0,4,09-23 15:38:40.280254,2,,
2025-09-23 15:37:50.290494,9,0,22,20,10,-923,2295,1720.000,17.708,438.041,1292.269,1022.622,1.0,4,09-23 15:38:40.289953,2,,
2025-09-23 15:37:50.300482,9,0,22,20,10,-923,2295,1720.000,17.708,431.477,1292.269,1022.622,1.0,4,09-23 15:38:40.299679,2,,
2025-09-23 15:37:50.310096,9,0,22,20,10,-923,1415,1720.000,17.708,420.654,1292.269,1022.622,1.0,4,09-23 15:38:40.309502,2,,
2025-09-23 15:37:50.319834,9,0,22,20,10,-923,1415,1720.000,17.708,409.139,1292.269,1022.622,1.0,4,09-23 15:38:40.319237,2,,
2025-09-23 15:37:50.329626,9,0,22,20,10,-923,1415,1720.000,17.708,404.788,1292.269,1022.622,1.0,4,09-23 15:38:40.329010,2,,
2025-09-23 15:37:50.339801,9,0,22,20,10,-933,1415,1720.000,17.708,389.351,1292.269,1022.622,1.0,4,09-23 15:38:40.338750,2,,
2025-09-23 15:37:50.349414,9,0,22,20,10,-933,1415,1720.000,17.708,381.076,1292.269,1022.622,1.0,4,09-23 15:38:40.348517,2,,
2025-09-23 15:37:50.359076,9,0,22,20,10,-933,1415,1720.000,17.708,375.788,1292.269,1022.622,1.0,4,09-23 15:38:40.358254,2,,
2025-09-23 15:37:50.368886,9,0,22,20,10,-933,1673,1720.000,17.708,365.202,1292.269,1022.622,1.0,4,09-23 15:38:40.368024,2,,
2025-09-23 15:37:50.378576,9,0,22,20,10,-933,1673,1720.000,17.708,354.741,1292.269,1022.622,1.0,4,09-23 15:38:40.377734,2,,
2025-09-23 15:37:50.388365,9,0,22,20,10,-933,1673,1720.000,17.708,343.798,1292.269,1022.622,1.0,4,09-23 15:38:40.387478,2,,
2025-09-23 15:37:50.397994,9,0,22,20,10,-928,1673,1720.000,17.708,332.204,1292.269,1022.622,1.0,4,09-23 15:38:40.397311,2,,
2025-09-23 15:37:50.407718,9,0,22,20,10,-928,1673,1720.000,17.708,327.969,1292.269,1022.622,1.0,4,09-23 15:38:40.407018,2,,
2025-09-23 15:37:50.417371,9,0,22,20,10,-928,1673,1720.000,17.708,318.253,1292.269,1022.622,1.0,4,09-23 15:38:40.416733,2,,
2025-09-23 15:37:50.427166,9,0,22,20,10,-928,1711,1720.000,17.708,305.588,1292.269,1022.622,1.0,4,09-23 15:38:40.426483,2,,
2025-09-23 15:37:50.436972,9,0,22,20,10,-928,1711,1720.000,17.708,294.078,1292.269,1022.622,1.0,4,09-23 15:38:40.436239,2,,
2025-09-23 15:37:50.446840,9,0,22,20,10,-928,1711,1720.000,17.708,282.081,1292.269,1022.622,1.0,4,09-23 15:38:40.445952,2,,
2025-09-23 15:37:50.456480,9,0,22,20,10,-348,1711,1720.000,17.708,268.970,1292.269,1022.622,1.0,4,09-23 15:38:40.455718,2,,
2025-09-23 15:37:50.466467,9,0,22,20,10,-348,1711,1720.000,17.708,257.632,1292.269,1022.622,1.0,4,09-23 15:38:40.465433,2,,
2025-09-23 15:37:50.476058,9,0,22,20,10,-348,1711,1720.000,46.387,831.982,1292.269,1022.622,1.0,8,09-23 15:38:40.475334,2,,
2025-09-23 15:37:50.485959,9,0,22,20,10,-348,918,1720.000,46.387,824.676,1292.269,1022.622,1.0,8,09-23 15:38:40.485084,2,,
2025-09-23 15:37:50.495728,9,0,22,20,10,-348,918,1720.000,46.387,809.154,1292.269,1022.622,1.0,8,09-23 15:38:40.494816,2,,
2025-09-23 15:37:50.505441,9,0,22,20,10,-348,918,1720.000,46.387,808.004,1292.269,1022.622,1.0,8,09-23 15:38:40.504646,2,,
2025-09-23 15:37:50.515097,10,1,11,10,10,1286,918,1720.000,46.387,794.515,1297.416,1001.600,1.0,8,09-23 15:38:40.514347,2,,
2025-09-23 15:37:50.525092,10,0,11,10,10,1286,918,1720.000,46.387,785.579,1297.416,1001.600,1.0,8,09-23 15:38:40.524158,2,,
2025-09-23 15:37:50.534886,10,0,11,10,10,1286,918,1720.000,46.387,779.355,1297.416,1001.600,1.0,8,09-23 15:38:40.533913,2,,
2025-09-23 15:37:50.544433,10,0,11,10,20,1286,-759,1720.000,46.387,765.178,1297.416,1001.600,1.0,8,09-23 15:38:40.543612,2,,
2025-09-23 15:37:50.554166,10,0,11,10,20,1286,-759,1720.000,46.387,753.826,1297.416,1001.600,1.0,8,09-23 15:38:40.553327,2,,
2025-09-23 15:37:50.563887,10,0,11,10,20,1286,-759,1720.000,46.387,748.593,1297.416,1001.600,1.0,8,09-23 15:38:40.563062,2,,
2025-09-23 15:37:50.573701,10,0,11,10,20,1929,-759,1720.000,46.387,738.437,1297.416,1001.600,1.0,8,09-23 15:38:40.572764,2,,
2025-09-23 15:37:50.583516,10,0,11,10,20,2916,-759,1720.000,46.387,728.534,1297.416,1001.600,1.0,8,09-23 15:38:40.582466,2,,
2025-09-23 15:37:50.593089,10,0,11,10,20,2916,-759,1720.000,46.387,723.848,1297.416,1001.600,1.0,8,09-23 15:38:40.592182,2,,
2025-09-23 15:37:50.602861,10,0,11,10,20,2916,-1050,1720.000,46.387,719.697,1297.416,1001.600,1.0,8,09-23 15:38:40.601892,2,,
2025-09-23 15:37:50.612612,10,0,11,10,20,2916,-1050,1720.000,46.387,713.417,1297.416,1001.600,1.0,8,09-23 15:38:40.611625,2,,
2025-09-23 15:37:50.622395,10,0,11,10,20,2916,-1050,1720.000,46.387,710.199,1297.416,1001.600,1.0,8,09-23 15:38:40.621442,2,,
2025-09-23 15:37:50.632121,10,0,11,10,20,2916,-1050,1720.000,46.387,703.690,1297.416,1001.600,1.0,8,09-23 15:38:40.631297,2,,
2025-09-23 15:37:50.641922,10,0,11,10,20,3834,-1050,1720.000,46.387,692.265,1297.416,1001.600,1.0,8,09-23 15:38:40.640999,2,,
2025-09-23 15:37:50.651563,10,0,11,10,20,3834,-1050,1720.000,46.387,691.237,1297.416,1001.600,1.0,8,09-23 15:38:40.650840,2,,
2025-09-23 15:37:50.661698,10,0,11,10,20,3834,-1050,1720.000,46.387,684.086,1297.416,1001.600,1.0,8,09-23 15:38:40.660646,2,,
2025-09-23 15:37:50.671271,10,0,11,10,20,3834,-962,1720.000,46.387,672.880,1297.416,1001.600,1.0,8,09-23 15:38:40.670378,2,,
2025-09-23 15:37:50.680923,10,0,11,10,20,3834,-962,1720.000,46.387,672.647,1297.416,1001.600,1.0,8,09-23 15:38:40.680066,2,,
2025-09-23 15:37:50.690733,10,0,11,10,20,3834,-962,1720.000,46.387,666.055,1297.416,1001.600,1.0,8,09-23 15:38:40.689796,2,,
2025-09-23 15:37:50.700287,10,0,11,10,20,3873,-962,1720.000,46.387,653.669,1297.416,1001.600,1.0,8,09-23 15:38:40.699586,2,,
2025-09-23 15:37:50.709828,10,0,11,10,20,3873,-962,1720.000,46.387,653.073,1297.416,1001.600,1.0,8,09-23 15:38:40.709277,2,,
2025-09-23 15:37:50.719897,10,0,11,10,20,3873,-962,1720.000,46.387,650.730,1297.416,1001.600,1.0,8,09-23 15:38:40.719136,2,,
2025-09-23 15:37:50.729508,10,0,11,10,20,3873,-973,1720.000,46.387,639.261,1297.416,1001.600,1.0,8,09-23 15:38:40.728824,2,,
2025-09-23 15:37:50.739242,10,0,11,10,20,3873,-973,1720.000,46.387,632.362,1297.416,1001.600,1.0,8,09-23 15:38:40.738574,2,,
2025-09-23 15:37:50.749022,10,0,11,10,20,3873,-973,1720.000,46.387,629.989,1297.416,1001.600,1.0,8,09-23 15:38:40.748288,2,,
2025-09-23 15:37:50.758757,10,0,11,10,20,3312,-973,1720.000,46.387,623.119,1297.416,1001.600,1.0,8,09-23 15:38:40.757986,2,,
2025-09-23 15:37:50.768469,10,0,11,10,20,3312,-973,1720.000,46.387,618.366,1297.416,1001.600,1.0,8,09-23 15:38:40.767690,2,,
2025-09-23 15:37:50.778060,10,0,11,10,20,3312,-973,1720.000,14.715,298.383,1297.416,1001.600,1.0,6,09-23 15:38:40.777381,2,,
2025-09-23 15:37:50.787778,10,0,11,10,20,3312,-975,1720.000,14.715,298.398,1297.416,1001.600,1.0,6,09-23 15:38:40.787084,2,,
2025-09-23 15:37:50.797873,10,0,11,10,20,3312,-975,1720.000,14.715,298.411,1297.416,1001.600,1.0,6,09-23 15:38:40.796788,2,,
2025-09-23 15:37:50.807380,10,0,11,10,20,3312,-975,1720.000,14.715,297.257,1297.416,1001.600,1.0,6,09-23 15:38:40.806617,2,,
2025-09-23 15:37:50.817096,10,0,11,10,20,2963,-975,1720.000,14.715,297.037,1297.416,1001.600,1.0,6,09-23 15:38:40.816430,2,,
2025-09-23 15:37:50.826935,10,0,11,10,20,2963,-975,1720.000,14.715,296.657,1297.416,1001.600,1.0,6,09-23 15:38:40.826159,2,,
2025-09-23 15:37:50.836775,10,0,11,10,20,2963,-975,1720.000,14.715,296.518,1297.416,1001.600,1.0,6,09-23 15:38:40.835865,2,,
2025-09-23 15:37:50.846421,10,0,11,10,20,2963,-958,1720.000,14.715,295.609,1297.416,1001.600,1.0,6,09-23 15:38:40.845662,2,,
2025-09-23 15:37:50.856130,10,0,11,10,20,2963,-958,1720.000,14.715,293.382,1297.416,1001.600,1.0,6,09-23 15:38:40.855367,2,,
2025-09-23 15:37:50.865814,10,0,11,10,20,2963,-958,1720.000,14.715,287.896,1297.416,1001.600,1.0,6,09-23 15:38:40.865089,2,,
2025-09-23 15:37:50.875618,10,0,11,10,20,3010,-958,1720.000,14.715,278.887,1297.416,1001.600,1.0,6,09-23 15:38:40.874831,2,,
2025-09-23 15:37:50.885328,10,0,11,10,20,3010,-958,1720.000,14.715,277.818,1297.416,1001.600,1.0,6,09-23 15:38:40.884570,2,,
2025-09-23 15:37:50.894938,10,0,11,10,20,3010,-958,1720.000,14.715,274.672,1297.416,1001.600,1.0,6,09-23 15:38:40.894293,2,,
2025-09-23 15:37:50.904793,10,0,11,10,20,3010,-983,1720.000,14.715,265.312,1297.416,1001.600,1.0,6,09-23 15:38:40.904002,2,,
2025-09-23 15:37:50.914390,10,0,11,10,20,3010,-983,1720.000,14.715,259.825,1297.416,1001.600,1.0,6,09-23 15:38:40.913713,2,,
2025-09-23 15:37:50.924231,10,0,11,10,20,3010,-983,1720.000,14.715,255.845,1297.416,1001.600,1.0,6,09-23 15:38:40.923471,2,,
2025-09-23 15:37:50.933946,10,0,11,10,20,3010,-983,1720.000,14.715,247.704,1297.416,1001.600,1.0,6,09-23 15:38:40.933191,2,,
2025-09-23 15:37:50.943672,10,0,11,10,20,3199,-983,1720.000,14.715,239.712,1297.416,1001.600,1.0,6,09-23 15:38:40.942901,2,,
2025-09-23 15:37:50.953446,10,0,11,10,20,3199,-983,1720.000,14.715,239.735,1297.416,1001.600,1.0,6,09-23 15:38:40.952614,2,,
2025-09-23 15:37:50.963200,10,0,11,10,20,3199,-959,1720.000,14.715,232.701,1297.416,1001.600,1.0,6,09-23 15:38:40.962483,2,,
2025-09-23 15:37:50.972996,10,0,11,10,20,3199,-959,1720.000,14.715,220.568,1297.416,1001.600,1.0,6,09-23 15:38:40.972226,2,,
2025-09-23 15:37:50.982681,10,0,11,10,20,3199,-959,1720.000,14.715,219.483,1297.416,1001.600,1.0,6,09-23 15:38:40.981939,2,,
2025-09-23 15:37:50.992518,10,0,11,10,20,3199,-959,1720.000,14.715,214.344,1297.416,1001.600,1.0,6,09-23 15:38:40.991750,2,,
2025-09-23 15:37:51.002246,10,0,11,10,20,3648,-959,1720.000,14.715,208.786,1297.416,1001.600,1.0,6,09-23 15:38:40.001502,2,,
2025-09-23 15:37:51.011783,10,0,11,10,20,3648,-959,1720.000,14.715,197.716,1297.416,1001.600,1.0,6,09-23 15:38:40.011166,2,,
2025-09-23 15:37:51.021531,10,0,11,10,20,3648,-900,1720.000,14.715,192.602,1297.416,1001.600,1.0,6,09-23 15:38:40.020885,2,,
2025-09-23 15:37:51.031625,10,0,11,10,20,3648,-916,1720.000,14.715,191.004,1297.416,1001.600,1.0,6,09-23 15:38:40.030751,2,,
2025-09-23 15:37:51.041218,10,0,11,10,20,3648,-916,1720.000,14.715,180.642,1297.416,1001.600,1.0,6,09-23 15:38:40.040494,2,,
2025-09-23 15:37:51.051078,10,0,11,10,20,3648,-916,1720.000,14.715,172.526,1297.416,1001.600,1.0,6,09-23 15:38:40.050206,2,,
2025-09-23 15:37:51.060620,10,0,11,10,20,4537,-916,1720.000,14.715,170.897,1297.416,1001.600,1.0,6,09-23 15:38:40.059903,2,,
2025-09-23 15:37:51.070504,10,0,11,10,20,4537,-916,1720.000,14.440,177.123,1297.416,1001.600,1.0,5,09-23 15:38:40.069618,2,,
2025-09-23 15:37:51.080180,10,0,11,10,20,4537,-846,1720.000,14.440,174.981,1297.416,1001.600,1.0,5,09-23 15:38:40.079338,2,,
2025-09-23 15:37:51.089779,10,0,11,10,20,4537,-693,1720.000,14.440,170.394,1297.416,1001.600,1.0,5,09-23 15:38:40.089081,2,,
2025-09-23 15:37:51.099599,10,0,11,10,20,4537,-693,1720.000,14.440,161.207,1297.416,1001.600,1.0,5,09-23 15:38:40.098810,2,,
2025-09-23 15:37:51.109402,10,0,11,10,20,4537,-693,1720.000,14.440,160.485,1297.416,1001.600,1.0,5,09-23 15:38:40.108613,2,,
2025-09-23 15:37:51.119101,10,0,11,10,20,4986,-693,1720.000,14.440,153.859,1297.416,1001.600,1.0,5,09-23 15:38:40.118416,2,,
2025-09-23 15:37:51.128860,10,0,11,10,20,4986,-693,1720.000,14.440,143.112,1297.416,1001.600,1.0,5,09-23 15:38:40.128198,2,,
2025-09-23 15:37:51.138628,10,0,11,10,20,4986,-693,1720.000,14.440,144.220,1297.416,1001.600,1.0,5,09-23 15:38:40.137927,2,,
2025-09-23 15:37:51.148417,10,0,11,10,20,4986,-115,1720.000,14.440,133.953,1297.416,1001.600,1.0,5,09-23 15:38:40.147634,2,,
2025-09-23 15:37:51.158215,10,0,11,10,20,4986,-115,1720.000,14.440,124.174,1297.416,1001.600,1.0,5,09-23 15:38:40.157383,2,,
2025-09-23 15:37:51.167964,10,0,11,10,20,4986,-115,1720.000,14.440,121.646,1297.416,1001.600,1.0,5,09-23 15:38:40.167102,2,,
2025-09-23 15:37:51.177819,10,0,11,10,20,4391,-115,1720.000,14.440,112.682,1297.416,1001.600,1.0,5,09-23 15:38:40.176839,2,,
2025-09-23 15:37:51.187560,10,0,11,10,20,4391,-115,1720.000,14.440,101.800,1297.416,1001.600,1.0,5,09-23 15:38:40.186583,2,,
2025-09-23 15:37:51.197232,10,0,11,10,20,4391,-115,1720.000,14.440,98.204,1297.416,1001.600,1.0,5,09-23 15:38:40.196332,2,,
2025-09-23 15:37:51.206836,11,1,22,10,10,4391,879,1720.000,14.440,92.082,1057.913,817.301,1.0,5,09-23 15:38:40.206086,3,,
2025-09-23 15:37:51.216425,11,0,22,10,10,4391,879,1720.000,14.440,87.394,1057.913,817.301,1.0,5,09-23 15:38:40.215798,3,,
2025-09-23 15:37:51.226263,11,0,22,10,10,4391,879,1720.000,14.440,80.497,1057.913,817.301,1.0,5,09-23 15:38:40.225538,3,,
2025-09-23 15:37:51.235974,11,0,22,10,10,4391,879,1720.000,14.440,79.508,1057.913,817.301,1.0,5,09-23 15:38:40.235261,3,,
2025-09-23 15:37:51.245864,11,0,22,20,10,-785,879,1720.000,14.440,70.717,1057.913,817.301,1.0,5,09-23 15:38:40.245071,3,,
2025-09-23 15:37:51.255351,11,0,22,20,10,-785,879,1720.000,14.440,62.740,1057.913,817.301,1.0,5,09-23 15:38:40.254769,3,,
2025-09-23 15:37:51.265445,11,0,22,20,10,-785,1385,1720.000,14.440,54.076,1057.913,817.301,1.0,5,09-23 15:38:40.264489,3,,
2025-09-23 15:37:51.275199,11,0,22,20,10,-785,1385,1720.000,14.440,45.284,1057.913,817.301,1.0,5,09-23 15:38:40.274328,3,,
2025-09-23 15:37:51.284808,11,0,22,20,10,-785,1385,1720.000,14.440,36.538,1057.913,817.301,1.0,5,09-23 15:38:40.284051,3,,
2025-09-23 15:37:51.294392,11,0,22,20,10,-944,1385,1720.000,14.440,27.921,1057.913,817.301,1.0,5,09-23 15:38:40.293759,3,,
2025-09-23 15:37:51.304168,11,0,22,20,10,-956,1385,1720.000,14.440,19.485,1057.913,817.301,1.0,5,09-23 15:38:40.303502,3,,
2025-09-23 15:37:51.313957,11,0,22,20,10,-956,1385,1720.000,14.440,11.253,1057.913,817.301,1.0,5,09-23 15:38:40.313242,3,,
2025-09-23 15:37:51.323614,11,0,22,20,10,-956,1536,1720.000,14.440,7.215,1057.913,817.301,1.0,5,09-23 15:38:40.322948,3,,
2025-09-23 15:37:51.333350,11,0,22,20,10,-956,1536,1720.000,14.440,0.640,1057.913,817.301,1.0,5,09-23 15:38:40.332664,3,,
2025-09-23 15:37:51.343408,11,0,22,20,10,-956,1536,1720.000,14.440,8.171,1057.913,817.301,1.0,5,09-23 15:38:40.342485,3,,
2025-09-23 15:37:51.353155,11,0,22,20,10,-941,1536,1720.000,14.440,15.155,1057.913,817.301,1.0,5,09-23 15:38:40.352206,3,,
2025-09-23 15:37:51.362768,11,0,22,20,10,-938,1536,1720.000,14.440,21.838,1057.913,817.301,1.0,5,09-23 15:38:40.361919,3,,
2025-09-23 15:37:51.372561,11,0,22,20,10,-938,1536,1720.000,14.404,259.505,1057.913,817.301,1.0,5,09-23 15:38:40.371618,3,,
2025-09-23 15:37:51.381995,11,0,22,20,10,-938,1533,1720.000,14.404,256.857,1057.913,817.301,1.0,5,09-23 15:38:40.381331,3,,
2025-09-23 15:37:51.391977,11,0,22,20,10,-938,1466,1720.000,14.404,255.533,1057.913,817.301,1.0,5,09-23 15:38:40.391058,3,,
2025-09-23 15:37:51.401914,11,0,22,20,10,-938,1466,1720.000,14.404,253.799,1057.913,817.301,1.0,5,09-23 15:38:40.400885,3,,
2025-09-23 15:37:51.411421,11,0,22,20,10,-938,1466,1720.000,14.404,251.516,1057.913,817.301,1.0,5,09-23 15:38:40.410629,3,,
2025-09-23 15:37:51.421240,11,0,22,20,10,-935,1466,1720.000,14.404,248.532,1057.913,817.301,1.0,5,09-23 15:38:40.420450,3,,
2025-09-23 15:37:51.431115,11,0,22,20,10,-935,1466,1720.000,14.404,244.708,1057.913,817.301,1.0,5,09-23 15:38:40.430211,3,,
2025-09-23 15:37:51.440793,11,0,22,20,10,-935,1466,1720.000,14.404,239.962,1057.913,817.301,1.0,5,09-23 15:38:40.439948,3,,
2025-09-23 15:37:51.450297,11,0,22,20,10,-935,1356,1720.000,14.404,234.308,1057.913,817.301,1.0,5,09-23 15:38:40.449645,3,,
2025-09-23 15:37:51.460142,11,0,22,20,10,-935,1356,1720.000,14.404,229.589,1057.913,817.301,1.0,5,09-23 15:38:40.459454,3,,
2025-09-23 15:37:51.470092,11,0,22,20,10,-935,1356,1720.000,14.404,226.729,1057.913,817.301,1.0,5,09-23 15:38:40.469276,3,,
2025-09-23 15:37:51.479721,11,0,22,20,10,-940,1356,1720.000,14.404,223.048,1057.913,817.301,1.0,5,09-23 15:38:40.478960,3,,
2025-09-23 15:37:51.489549,11,0,22,20,10,-940,1356,1720.000,14.404,218.447,1057.913,817.301,1.0,5,09-23 15:38:40.488801,3,,
2025-09-23 15:37:51.499224,11,0,22,20,10,-940,1356,1720.000,14.404,214.380,1057.913,817.301,1.0,5,09-23 15:38:40.498531,3,,
2025-09-23 15:37:51.509226,11,0,22,20,10,-940,1374,1720.000,14.404,208.176,1057.913,817.301,1.0,5,09-23 15:38:40.508241,3,,
2025-09-23 15:37:51.518869,11,0,22,20,10,-940,1374,1720.000,14.404,201.486,1057.913,817.301,1.0,5,09-23 15:38:40.517944,3,,
2025-09-23 15:37:51.528572,11,0,22,20,10,-940,1374,1720.000,14.404,196.979,1057.913,817.301,1.0,5,09-23 15:38:40.527680,3,,
2025-09-23 15:37:51.538173,11,0,22,20,10,-936,1374,1720.000,14.404,191.563,1057.913,817.301,1.0,5,09-23 15:38:40.537421,3,,
2025-09-23 15:37:51.547926,11,0,22,20,10,-936,1374,1720.000,14.404,185.267,1057.913,817.301,1.0,5,09-23 15:38:40.547124,3,,
2025-09-23 15:37:51.557576,11,0,22,20,10,-936,1374,1720.000,14.404,178.237,1057.913,817.301,1.0,5,09-23 15:38:40.556878,3,,
2025-09-23 15:37:51.567593,11,0,22,20,10,-936,1417,1720.000,14.404,176.642,1057.913,817.301,1.0,5,09-23 15:38:40.566596,3,,
2025-09-23 15:37:51.577384,11,0,22,20,10,-936,1417,1720.000,14.404,171.745,1057.913,817.301,1.0,5,09-23 15:38:40.576422,3,,
2025-09-23 15:37:51.586701,11,0,22,20,10,-936,1417,1720.000,14.404,166.023,1057.913,817.301,1.0,5,09-23 15:38:40.586114,3,,
2025-09-23 15:37:51.596323,11,0,22,20,10,-930,1417,1720.000,14.404,159.505,1057.913,817.301,1.0,5,09-23 15:38:40.595838,3,,
2025-09-23 15:37:51.606255,11,0,22,20,10,-930,1417,1720.000,14.404,152.650,1057.913,817.301,1.0,5,09-23 15:38:40.605582,3,,
2025-09-23 15:37:51.615893,11,0,22,20,10,-930,1417,1720.000,14.404,147.343,1057.913,817.301,1.0,5,09-23 15:38:40.615299,3,,
2025-09-23 15:37:51.625684,11,0,22,20,10,-930,1559,1720.000,14.404,141.236,1057.913,817.301,1.0,5,09-23 15:38:40.625037,3,,
2025-09-23 15:37:51.635701,11,0,22,20,10,-930,1559,1720.000,14.404,134.350,1057.913,817.301,1.0,5,09-23 15:38:40.634766,3,,
2025-09-23 15:37:51.645410,11,0,22,20,10,-930,1559,1720.000,14.404,127.831,1057.913,817.301,1.0,5,09-23 15:38:40.644491,3,,
2025-09-23 15:37:51.655059,11,0,22,20,10,-922,1559,1720.000,14.404,121.969,1057.913,817.301,1.0,5,09-23 15:38:40.654201,3,,
2025-09-23 15:37:51.664708,11,0,22,20,10,-923,1559,1720.000,14.404,115.297,1057.913,817.301,1.0,5,09-23 15:38:40.663936,3,,
2025-09-23 15:37:51.674563,11,0,22,20,10,-923,1559,1720.000,13.864,139.601,1057.913,817.301,1.0,6,09-23 15:38:40.673610,3,,
2025-09-23 15:37:51.684130,11,0,22,20,10,-923,2140,1720.000,13.864,138.760,1057.913,817.301,1.0,6,09-23 15:38:40.683362,3,,
2025-09-23 15:37:51.693745,11,0,22,20,10,-923,2140,1720.000,13.864,135.972,1057.913,817.301,1.0,6,09-23 15:38:40.693163,3,,
2025-09-23 15:37:51.703534,11,0,22,20,10,-923,2140,1720.000,13.864,128.704,1057.913,817.301,1.0,6,09-23 15:38:40.702877,3,,
2025-09-23 15:37:51.713293,11,0,22,20,10,-757,2140,1720.000,13.864,118.445,1057.913,817.301,1.0,6,09-23 15:38:40.712607,3,,
2025-09-23 15:37:51.723002,11,0,22,20,10,-479,2140,1720.000,13.864,113.708,1057.913,817.301,1.0,6,09-23 15:38:40.722316,3,,
2025-09-23 15:37:51.732684,11,0,22,20,10,-479,2140,1720.000,13.864,107.823,1057.913,817.301,1.0,6,09-23 15:38:40.732019,3,,
2025-09-23 15:37:51.742648,11,0,22,20,10,-479,2116,1720.000,13.864,99.597,1057.913,817.301,1.0,6,09-23 15:38:40.741730,3,,
2025-09-23 15:37:51.752263,11,0,22,20,10,-479,2116,1720.000,13.864,91.975,1057.913,817.301,1.0,6,09-23 15:38:40.751443,3,,
2025-09-23 15:37:51.762082,11,0,22,20,10,-479,2116,1720.000,13.864,87.295,1057.913,817.301,1.0,6,09-23 15:38:40.761196,3,,
2025-09-23 15:37:51.771608,11,0,22,20,10,-479,2116,1720.000,13.864,90.288,1057.913,817.301,1.0,6,09-23 15:38:40.770912,3,,
